run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note,perplexity
20260923T194423Z,stage1_mlm,event,2026-09-23T19:51:33+00:00,430.8,,0,0,,,,,,,,,,,,8192,107,,OOM #107: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:51:38+00:00,435.0,,0,0,,,,,,,,,,,,8192,108,,OOM #108: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:51:41+00:00,438.6,,0,0,,,,,,,,,,,,8192,109,,OOM #109: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:51:45+00:00,442.8,,0,0,,,,,,,,,,,,8192,110,,OOM #110: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:51:48+00:00,445.7,,0,0,,,,,,,,,,,,8192,111,,OOM #111: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:51:55+00:00,452.7,,0,0,,,,,,,,,,,,8192,112,,OOM #112: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:00+00:00,457.5,,0,0,,,,,,,,,,,,8192,113,,OOM #113: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:04+00:00,461.1,,0,0,,,,,,,,,,,,8192,114,,OOM #114: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:08+00:00,465.4,,0,0,,,,,,,,,,,,8192,115,,OOM #115: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:11+00:00,468.9,,0,0,,,,,,,,,,,,8192,116,,OOM #116: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:16+00:00,473.3,,0,0,,,,,,,,,,,,8192,117,,OOM #117: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:19+00:00,476.9,,0,0,,,,,,,,,,,,8192,118,,OOM #118: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:23+00:00,480.6,,0,0,,,,,,,,,,,,8192,119,,OOM #119: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:27+00:00,484.3,,0,0,,,,,,,,,,,,8192,120,,OOM #120: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:30+00:00,487.9,,0,0,,,,,,,,,,,,8192,121,,OOM #121: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:34+00:00,491.1,,0,0,,,,,,,,,,,,8192,122,,OOM #122: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:37+00:00,494.7,,0,0,,,,,,,,,,,,8192,123,,OOM #123: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:40+00:00,497.8,,0,0,,,,,,,,,,,,8192,124,,OOM #124: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:45+00:00,502.3,,0,0,,,,,,,,,,,,8192,125,,OOM #125: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:48+00:00,505.8,,0,0,,,,,,,,,,,,8192,126,,OOM #126: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:52+00:00,509.6,,0,0,,,,,,,,,,,,8192,127,,OOM #127: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:52:57+00:00,514.2,,0,0,,,,,,,,,,,,8192,128,,OOM #128: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:00+00:00,517.4,,0,0,,,,,,,,,,,,8192,129,,OOM #129: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:03+00:00,520.8,,0,0,,,,,,,,,,,,8192,130,,OOM #130: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:08+00:00,525.2,,0,0,,,,,,,,,,,,8192,131,,OOM #131: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:11+00:00,528.4,,0,0,,,,,,,,,,,,8192,132,,OOM #132: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:15+00:00,532.1,,0,0,,,,,,,,,,,,8192,133,,OOM #133: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:18+00:00,535.6,,0,0,,,,,,,,,,,,8192,134,,OOM #134: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:22+00:00,539.2,,0,0,,,,,,,,,,,,8192,135,,OOM #135: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:25+00:00,542.6,,0,0,,,,,,,,,,,,8192,136,,OOM #136: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:28+00:00,545.7,,0,0,,,,,,,,,,,,8192,137,,OOM #137: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:33+00:00,550.1,,0,0,,,,,,,,,,,,8192,138,,OOM #138: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:36+00:00,553.2,,0,0,,,,,,,,,,,,8192,139,,OOM #139: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:43+00:00,560.1,,0,0,,,,,,,,,,,,8192,140,,OOM #140: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:46+00:00,563.8,,0,0,,,,,,,,,,,,8192,141,,OOM #141: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:50+00:00,567.2,,0,0,,,,,,,,,,,,8192,142,,OOM #142: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:53+00:00,570.4,,0,0,,,,,,,,,,,,8192,143,,OOM #143: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:56+00:00,573.3,,0,0,,,,,,,,,,,,8192,144,,OOM #144: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:53:59+00:00,576.6,,0,0,,,,,,,,,,,,8192,145,,OOM #145: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:03+00:00,580.6,,0,0,,,,,,,,,,,,8192,146,,OOM #146: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:07+00:00,585.0,,0,0,,,,,,,,,,,,8192,147,,OOM #147: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:10+00:00,587.9,,0,0,,,,,,,,,,,,8192,148,,OOM #148: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:15+00:00,592.2,,0,0,,,,,,,,,,,,8192,149,,OOM #149: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:18+00:00,595.2,,0,0,,,,,,,,,,,,8192,150,,OOM #150: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:21+00:00,598.4,,0,0,,,,,,,,,,,,8192,151,,OOM #151: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:24+00:00,601.5,,0,0,,,,,,,,,,,,8192,152,,OOM #152: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:27+00:00,604.5,,0,0,,,,,,,,,,,,8192,153,,OOM #153: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:30+00:00,607.6,,0,0,,,,,,,,,,,,8192,154,,OOM #154: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:34+00:00,611.1,,0,0,,,,,,,,,,,,8192,155,,OOM #155: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:37+00:00,614.6,,0,0,,,,,,,,,,,,8192,156,,OOM #156: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:40+00:00,617.5,,0,0,,,,,,,,,,,,8192,157,,OOM #157: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:44+00:00,621.5,,0,0,,,,,,,,,,,,8192,158,,OOM #158: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:48+00:00,625.0,,0,0,,,,,,,,,,,,8192,159,,OOM #159: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:50+00:00,627.8,,0,0,,,,,,,,,,,,8192,160,,OOM #160: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:53+00:00,630.9,,0,0,,,,,,,,,,,,8192,161,,OOM #161: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:54:57+00:00,634.1,,0,0,,,,,,,,,,,,8192,162,,OOM #162: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:55:00+00:00,637.0,,0,0,,,,,,,,,,,,8192,163,,OOM #163: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:55:03+00:00,640.1,,0,0,,,,,,,,,,,,8192,164,,OOM #164: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:55:05+00:00,642.8,,0,0,,,,,,,,,,,,8192,165,,OOM #165: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:55:09+00:00,646.4,,0,0,,,,,,,,,,,,8192,166,,OOM #166: token budget -> 8192,
20260923T194423Z,stage1_mlm,event,2026-09-23T19:55:13+00:00,650.7,,0,0,,,,,,,,,,,,8192,167,,OOM #167: token budget -> 8192,
