run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note,perplexity
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:37+00:00,46.6,,0,0,,,,,,,,,,,,8192,18,,OOM #18: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:39+00:00,49.2,,0,0,,,,,,,,,,,,8192,19,,OOM #19: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:41+00:00,51.4,,0,0,,,,,,,,,,,,8192,20,,OOM #20: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:43+00:00,53.3,,0,0,,,,,,,,,,,,8192,21,,OOM #21: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:45+00:00,55.4,,0,0,,,,,,,,,,,,8192,22,,OOM #22: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:48+00:00,58.4,,0,0,,,,,,,,,,,,8192,23,,OOM #23: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:53+00:00,62.9,,0,0,,,,,,,,,,,,8192,24,,OOM #24: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:55+00:00,65.1,,0,0,,,,,,,,,,,,8192,25,,OOM #25: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:57+00:00,66.9,,0,0,,,,,,,,,,,,8192,26,,OOM #26: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:03:59+00:00,68.8,,0,0,,,,,,,,,,,,8192,27,,OOM #27: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:01+00:00,70.7,,0,0,,,,,,,,,,,,8192,28,,OOM #28: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:03+00:00,72.6,,0,0,,,,,,,,,,,,8192,29,,OOM #29: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:05+00:00,74.7,,0,0,,,,,,,,,,,,8192,30,,OOM #30: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:09+00:00,79.2,,0,0,,,,,,,,,,,,8192,31,,OOM #31: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:14+00:00,84.1,,0,0,,,,,,,,,,,,8192,32,,OOM #32: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:17+00:00,87.2,,0,0,,,,,,,,,,,,8192,33,,OOM #33: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:19+00:00,89.2,,0,0,,,,,,,,,,,,8192,34,,OOM #34: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:27+00:00,96.7,,0,0,,,,,,,,,,,,8192,35,,OOM #35: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:28+00:00,98.4,,0,0,,,,,,,,,,,,8192,36,,OOM #36: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:30+00:00,100.0,,0,0,,,,,,,,,,,,8192,37,,OOM #37: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:34+00:00,104.1,,0,0,,,,,,,,,,,,8192,38,,OOM #38: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:37+00:00,106.5,,0,0,,,,,,,,,,,,8192,39,,OOM #39: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:38+00:00,108.0,,0,0,,,,,,,,,,,,8192,40,,OOM #40: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:40+00:00,109.5,,0,0,,,,,,,,,,,,8192,41,,OOM #41: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:42+00:00,111.8,,0,0,,,,,,,,,,,,8192,42,,OOM #42: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:44+00:00,114.2,,0,0,,,,,,,,,,,,8192,43,,OOM #43: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:46+00:00,115.6,,0,0,,,,,,,,,,,,8192,44,,OOM #44: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:47+00:00,117.4,,0,0,,,,,,,,,,,,8192,45,,OOM #45: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:49+00:00,118.9,,0,0,,,,,,,,,,,,8192,46,,OOM #46: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:51+00:00,120.7,,0,0,,,,,,,,,,,,8192,47,,OOM #47: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:53+00:00,122.8,,0,0,,,,,,,,,,,,8192,48,,OOM #48: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:04:59+00:00,128.8,,0,0,,,,,,,,,,,,8192,49,,OOM #49: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:01+00:00,131.2,,0,0,,,,,,,,,,,,8192,50,,OOM #50: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:04+00:00,133.5,,0,0,,,,,,,,,,,,8192,51,,OOM #51: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:05+00:00,135.2,,0,0,,,,,,,,,,,,8192,52,,OOM #52: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:08+00:00,138.2,,0,0,,,,,,,,,,,,8192,53,,OOM #53: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:10+00:00,139.8,,0,0,,,,,,,,,,,,8192,54,,OOM #54: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:12+00:00,141.7,,0,0,,,,,,,,,,,,8192,55,,OOM #55: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:14+00:00,143.6,,0,0,,,,,,,,,,,,8192,56,,OOM #56: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:16+00:00,145.5,,0,0,,,,,,,,,,,,8192,57,,OOM #57: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:17+00:00,147.4,,0,0,,,,,,,,,,,,8192,58,,OOM #58: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:20+00:00,149.5,,0,0,,,,,,,,,,,,8192,59,,OOM #59: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:21+00:00,151.1,,0,0,,,,,,,,,,,,8192,60,,OOM #60: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:27+00:00,156.6,,0,0,,,,,,,,,,,,8192,61,,OOM #61: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:30+00:00,159.6,,0,0,,,,,,,,,,,,8192,62,,OOM #62: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:32+00:00,162.2,,0,0,,,,,,,,,,,,8192,63,,OOM #63: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:34+00:00,163.5,,0,0,,,,,,,,,,,,8192,64,,OOM #64: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:35+00:00,165.3,,0,0,,,,,,,,,,,,8192,65,,OOM #65: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:39+00:00,168.7,,0,0,,,,,,,,,,,,8192,66,,OOM #66: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:40+00:00,170.2,,0,0,,,,,,,,,,,,8192,67,,OOM #67: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:42+00:00,172.0,,0,0,,,,,,,,,,,,8192,68,,OOM #68: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:48+00:00,178.1,,0,0,,,,,,,,,,,,8192,69,,OOM #69: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:50+00:00,180.4,,0,0,,,,,,,,,,,,8192,70,,OOM #70: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:54+00:00,183.9,,0,0,,,,,,,,,,,,8192,71,,OOM #71: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:05:56+00:00,186.0,,0,0,,,,,,,,,,,,8192,72,,OOM #72: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:00+00:00,189.5,,0,0,,,,,,,,,,,,8192,73,,OOM #73: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:02+00:00,192.2,,0,0,,,,,,,,,,,,8192,74,,OOM #74: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:04+00:00,194.0,,0,0,,,,,,,,,,,,8192,75,,OOM #75: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:06+00:00,196.2,,0,0,,,,,,,,,,,,8192,76,,OOM #76: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:10+00:00,200.4,,0,0,,,,,,,,,,,,8192,77,,OOM #77: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:13+00:00,202.8,,0,0,,,,,,,,,,,,8192,78,,OOM #78: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:15+00:00,204.9,,0,0,,,,,,,,,,,,8192,79,,OOM #79: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:17+00:00,207.2,,0,0,,,,,,,,,,,,8192,80,,OOM #80: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:19+00:00,209.4,,0,0,,,,,,,,,,,,8192,81,,OOM #81: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:22+00:00,211.5,,0,0,,,,,,,,,,,,8192,82,,OOM #82: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:29+00:00,219.1,,0,0,,,,,,,,,,,,8192,83,,OOM #83: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:33+00:00,222.5,,0,0,,,,,,,,,,,,8192,84,,OOM #84: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:35+00:00,224.6,,0,0,,,,,,,,,,,,8192,85,,OOM #85: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:40+00:00,229.8,,0,0,,,,,,,,,,,,8192,86,,OOM #86: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:42+00:00,231.9,,0,0,,,,,,,,,,,,8192,87,,OOM #87: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:44+00:00,233.9,,0,0,,,,,,,,,,,,8192,88,,OOM #88: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:47+00:00,236.6,,0,0,,,,,,,,,,,,8192,89,,OOM #89: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:49+00:00,239.0,,0,0,,,,,,,,,,,,8192,90,,OOM #90: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:51+00:00,241.0,,0,0,,,,,,,,,,,,8192,91,,OOM #91: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:53+00:00,243.1,,0,0,,,,,,,,,,,,8192,92,,OOM #92: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:55+00:00,244.9,,0,0,,,,,,,,,,,,8192,93,,OOM #93: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:57+00:00,247.0,,0,0,,,,,,,,,,,,8192,94,,OOM #94: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:06:59+00:00,249.1,,0,0,,,,,,,,,,,,8192,95,,OOM #95: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:03+00:00,253.3,,0,0,,,,,,,,,,,,8192,96,,OOM #96: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:05+00:00,255.3,,0,0,,,,,,,,,,,,8192,97,,OOM #97: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:08+00:00,257.7,,0,0,,,,,,,,,,,,8192,98,,OOM #98: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:09+00:00,259.4,,0,0,,,,,,,,,,,,8192,99,,OOM #99: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:11+00:00,261.4,,0,0,,,,,,,,,,,,8192,100,,OOM #100: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:13+00:00,263.3,,0,0,,,,,,,,,,,,8192,101,,OOM #101: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:15+00:00,265.3,,0,0,,,,,,,,,,,,8192,102,,OOM #102: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:17+00:00,267.1,,0,0,,,,,,,,,,,,8192,103,,OOM #103: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:22+00:00,271.5,,0,0,,,,,,,,,,,,8192,104,,OOM #104: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:24+00:00,273.5,,0,0,,,,,,,,,,,,8192,105,,OOM #105: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:28+00:00,277.6,,0,0,,,,,,,,,,,,8192,106,,OOM #106: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:32+00:00,281.9,,0,0,,,,,,,,,,,,8192,107,,OOM #107: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:34+00:00,284.4,,0,0,,,,,,,,,,,,8192,108,,OOM #108: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:37+00:00,286.6,,0,0,,,,,,,,,,,,8192,109,,OOM #109: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:39+00:00,288.8,,0,0,,,,,,,,,,,,8192,110,,OOM #110: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:41+00:00,290.6,,0,0,,,,,,,,,,,,8192,111,,OOM #111: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:46+00:00,296.3,,0,0,,,,,,,,,,,,8192,112,,OOM #112: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:50+00:00,299.8,,0,0,,,,,,,,,,,,8192,113,,OOM #113: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:52+00:00,301.8,,0,0,,,,,,,,,,,,8192,114,,OOM #114: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:54+00:00,304.3,,0,0,,,,,,,,,,,,8192,115,,OOM #115: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:56+00:00,306.3,,0,0,,,,,,,,,,,,8192,116,,OOM #116: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:07:59+00:00,308.6,,0,0,,,,,,,,,,,,8192,117,,OOM #117: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:01+00:00,310.5,,0,0,,,,,,,,,,,,8192,118,,OOM #118: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:03+00:00,313.1,,0,0,,,,,,,,,,,,8192,119,,OOM #119: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:05+00:00,315.2,,0,0,,,,,,,,,,,,8192,120,,OOM #120: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:07+00:00,317.3,,0,0,,,,,,,,,,,,8192,121,,OOM #121: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:09+00:00,319.4,,0,0,,,,,,,,,,,,8192,122,,OOM #122: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:12+00:00,321.8,,0,0,,,,,,,,,,,,8192,123,,OOM #123: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:14+00:00,323.6,,0,0,,,,,,,,,,,,8192,124,,OOM #124: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:17+00:00,326.6,,0,0,,,,,,,,,,,,8192,125,,OOM #125: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:19+00:00,328.6,,0,0,,,,,,,,,,,,8192,126,,OOM #126: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:21+00:00,330.8,,0,0,,,,,,,,,,,,8192,127,,OOM #127: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:24+00:00,334.0,,0,0,,,,,,,,,,,,8192,128,,OOM #128: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:26+00:00,336.0,,0,0,,,,,,,,,,,,8192,129,,OOM #129: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:28+00:00,338.1,,0,0,,,,,,,,,,,,8192,130,,OOM #130: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:31+00:00,341.1,,0,0,,,,,,,,,,,,8192,131,,OOM #131: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:33+00:00,343.1,,0,0,,,,,,,,,,,,8192,132,,OOM #132: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:35+00:00,345.4,,0,0,,,,,,,,,,,,8192,133,,OOM #133: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:38+00:00,347.5,,0,0,,,,,,,,,,,,8192,134,,OOM #134: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:40+00:00,349.6,,0,0,,,,,,,,,,,,8192,135,,OOM #135: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:42+00:00,351.6,,0,0,,,,,,,,,,,,8192,136,,OOM #136: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:43+00:00,353.1,,0,0,,,,,,,,,,,,8192,137,,OOM #137: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:45+00:00,354.9,,0,0,,,,,,,,,,,,8192,138,,OOM #138: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:46+00:00,356.4,,0,0,,,,,,,,,,,,8192,139,,OOM #139: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:51+00:00,360.6,,0,0,,,,,,,,,,,,8192,140,,OOM #140: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:53+00:00,362.8,,0,0,,,,,,,,,,,,8192,141,,OOM #141: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:54+00:00,364.3,,0,0,,,,,,,,,,,,8192,142,,OOM #142: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:56+00:00,366.0,,0,0,,,,,,,,,,,,8192,143,,OOM #143: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:57+00:00,367.2,,0,0,,,,,,,,,,,,8192,144,,OOM #144: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:08:59+00:00,368.9,,0,0,,,,,,,,,,,,8192,145,,OOM #145: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:01+00:00,370.9,,0,0,,,,,,,,,,,,8192,146,,OOM #146: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:04+00:00,374.2,,0,0,,,,,,,,,,,,8192,147,,OOM #147: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:06+00:00,376.2,,0,0,,,,,,,,,,,,8192,148,,OOM #148: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:09+00:00,379.1,,0,0,,,,,,,,,,,,8192,149,,OOM #149: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:11+00:00,381.0,,0,0,,,,,,,,,,,,8192,150,,OOM #150: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:13+00:00,382.5,,0,0,,,,,,,,,,,,8192,151,,OOM #151: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:15+00:00,384.7,,0,0,,,,,,,,,,,,8192,152,,OOM #152: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:16+00:00,386.4,,0,0,,,,,,,,,,,,8192,153,,OOM #153: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:18+00:00,387.9,,0,0,,,,,,,,,,,,8192,154,,OOM #154: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:20+00:00,390.2,,0,0,,,,,,,,,,,,8192,155,,OOM #155: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:22+00:00,392.1,,0,0,,,,,,,,,,,,8192,156,,OOM #156: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:24+00:00,393.9,,0,0,,,,,,,,,,,,8192,157,,OOM #157: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:26+00:00,396.3,,0,0,,,,,,,,,,,,8192,158,,OOM #158: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:29+00:00,398.5,,0,0,,,,,,,,,,,,8192,159,,OOM #159: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:30+00:00,400.1,,0,0,,,,,,,,,,,,8192,160,,OOM #160: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:32+00:00,401.8,,0,0,,,,,,,,,,,,8192,161,,OOM #161: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:34+00:00,403.6,,0,0,,,,,,,,,,,,8192,162,,OOM #162: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:35+00:00,405.3,,0,0,,,,,,,,,,,,8192,163,,OOM #163: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:37+00:00,407.3,,0,0,,,,,,,,,,,,8192,164,,OOM #164: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:39+00:00,409.2,,0,0,,,,,,,,,,,,8192,165,,OOM #165: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:42+00:00,411.9,,0,0,,,,,,,,,,,,8192,166,,OOM #166: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:45+00:00,415.2,,0,0,,,,,,,,,,,,8192,167,,OOM #167: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:47+00:00,416.9,,0,0,,,,,,,,,,,,8192,168,,OOM #168: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:48+00:00,418.4,,0,0,,,,,,,,,,,,8192,169,,OOM #169: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:52+00:00,421.5,,0,0,,,,,,,,,,,,8192,170,,OOM #170: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:53+00:00,423.4,,0,0,,,,,,,,,,,,8192,171,,OOM #171: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:55+00:00,425.0,,0,0,,,,,,,,,,,,8192,172,,OOM #172: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:57+00:00,426.7,,0,0,,,,,,,,,,,,8192,173,,OOM #173: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:09:59+00:00,429.1,,0,0,,,,,,,,,,,,8192,174,,OOM #174: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:05+00:00,435.3,,0,0,,,,,,,,,,,,8192,175,,OOM #175: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:11+00:00,440.5,,0,0,,,,,,,,,,,,8192,176,,OOM #176: token budget -> 8192,
